timestamp_utc,device_id,device_type,building,floor,room,ip_address,mac_address,firmware_version,protocol,port,event_type,bytes_in,bytes_out,packets,cpu_load_pct,memory_usage_pct,battery_level_pct,temperature_c,power_state,signed_firmware,firmware_integrity,identity_mismatch,anomaly_score,ground_truth_compromise,compromise_type
2026-01-29T21:17:53Z,DEV064,env_sensor,A,4,R12,10.0.4.64,9c:bc:f2:b0:d9:a9,v3.1,CoAP,5683,status_update,484,1004,1,17.38,15.94,70.04,20.7,on,True,ok,False,0.3986,0,none
2026-01-23T06:08:44Z,DEV010,HVAC,B,5,R07,10.1.5.231,cc:b9:70:46:fc:2e,v1.3,BACnet/IP,47808,telemetry,3294,4219,129,35.1,28.4,,23.51,on,True,ok,False,0.0728,0,none
2026-01-31T02:30:51Z,DEV076,CCTV,B,5,R05,10.1.5.8,2e:75:0a:89:14:59,v4.6,RTSP,8554,status_update,15284,111176,1061,45.66,59.49,,,on,True,ok,False,0.2473,0,none
2026-01-22T13:55:43Z,DEV006,HVAC,B,3,R08,10.1.3.164,ba:53:bd:b5:6b:88,v1.5,BACnet/IP,47808,status_update,4476,10100,142,37.67,57.58,,21.18,on,True,ok,False,0.1883,0,none
2026-01-29T23:02:04Z,DEV093,smart_lighting,A,1,R08,10.0.1.243,b0:99:d9:80:e9:9a,v5.1,HTTP,80,control_command,478,638,27,23.97,30.67,89.93,,off,True,ok,False,0.3245,0,none
2026-01-31T18:46:36Z,DEV052,env_sensor,A,4,R15,10.0.4.34,0d:c9:0d:2a:db:45,v3.1,MQTT,1883,status_update,503,720,9,20.16,31.13,88.75,19.69,on,True,ok,False,0.0941,0,none
2026-01-28T05:42:46Z,DEV005,HVAC,B,5,R04,10.1.5.182,23:17:74:94:28:77,v1.3,Modbus/TCP,502,firmware_check,3091,10362,179,21.56,60.6,,23.95,on,True,ok,False,0.0686,0,none
2026-02-04T06:52:35Z,DEV007,HVAC,A,5,R11,10.0.5.45,7d:53:ec:c2:8a:70,v1.5,BACnet/IP,47808,telemetry,3294,16432,144,31.86,46.71,,22.95,on,False,ok,False,0.0879,0,none
2026-01-29T02:55:10Z,DEV087,smart_lighting,A,5,R15,10.0.5.118,07:49:d1:4f:26:f0,v5.2,MQTT,1883,status_update,589,611,31,17.82,42.52,89.51,,off,True,ok,False,0.4874,0,none
2026-01-30T14:41:24Z,DEV012,HVAC,A,1,R11,10.0.1.228,88:ae:39:96:de:50,v1.4,MQTT,1883,status_update,4580,14792,99,26.99,65.45,,20.09,on,True,ok,False,0.1648,0,none
2026-01-23T12:54:31Z,DEV041,env_sensor,B,3,R09,10.1.3.34,62:d7:c2:59:9a:cf,v3.2,CoAP,5683,status_update,61,445,9,8.96,19.86,91.54,20.98,on,True,ok,False,0.0391,0,none
2026-01-23T12:25:26Z,DEV008,HVAC,B,1,R04,10.1.1.212,10:a1:cd:89:21:6c,v1.5,Modbus/TCP,502,telemetry,3885,12479,129,60.86,46.56,,21.86,on,True,ok,False,0.3767,0,none
2026-02-01T12:19:56Z,DEV036,badge_scanner,B,2,R04,10.1.2.211,eb:b3:9c:74:72:0c,v2.2,TCP,8080,status_update,809,2295,58,22.72,20.93,,,on,True,ok,True,0.8342,1,spoofed_identity
2026-01-27T12:35:49Z,DEV085,CCTV,B,4,R15,10.1.4.84,60:7a:c4:77:d2:16,v4.6,RTSP,8554,status_update,44920,123690,657,48.41,60.28,,,on,True,ok,False,0.1335,0,none
2026-01-23T05:48:42Z,DEV089,smart_lighting,A,2,R11,10.0.2.177,93:74:2e:de:32:33,v5.2,MQTT,1883,telemetry,656,968,21,19.85,36.77,97.2,,off,True,ok,False,0.3604,0,none
2026-01-30T23:23:44Z,DEV056,env_sensor,A,4,R12,10.0.4.67,bc:55:3a:53:9f:37,v3.2,MQTT,1883,telemetry,370,857,11,11.98,30.95,85.52,21.9,on,True,ok,False,0.1261,0,none
2026-02-02T06:46:26Z,DEV086,smart_lighting,B,4,R07,10.1.4.171,4d:fd:12:40:a9:33,v5.2,MQTT,1883,status_update,365,1119,12,11.33,23.57,87.13,,on,True,ok,False,0.1856,0,none
2026-01-28T17:13:29Z,DEV038,badge_scanner,B,2,R10,10.1.2.248,87:13:37:de:b0:a0,v2.1,HTTPS,443,status_update,2565,2474,59,21.13,22.76,,,on,True,ok,False,0.4006,0,none
2026-02-04T11:43:37Z,DEV004,HVAC,B,3,R10,10.1.3.69,16:eb:3f:c1:28:96,v1.5,Modbus/TCP,502,firmware_check,2812,14025,142,29.88,51.92,,23.87,on,True,ok,False,0.1865,0,none
2026-01-29T17:00:33Z,DEV034,badge_scanner,A,3,R13,10.0.3.145,d0:4f:79:53:5a:d3,v2.0,HTTPS,443,status_update,1010,2203,35,23.45,45.48,,,on,True,ok,False,0.1364,0,none
2026-01-24T03:44:37Z,DEV087,smart_lighting,A,5,R15,10.0.5.118,07:49:d1:4f:26:f0,v5.2,MQTT,1883,control_command,681,1034,23,17.8,6.25,81.38,,on,True,ok,False,0.359,0,none
2026-01-27T19:32:56Z,DEV083,CCTV,A,4,R09,10.0.4.39,c4:61:45:23:8d:d4,v4.6,HTTP,80,status_update,8822,99204,1020,42.54,55.21,,,on,True,ok,False,0.0985,0,none
2026-01-26T17:25:21Z,DEV017,HVAC,A,2,R02,10.0.2.88,0a:75:70:03:24:1e,v1.3,MQTT,1883,firmware_check,6178,14619,137,19.93,30.62,,19.66,on,True,ok,False,0.4201,0,none
2026-02-02T02:32:19Z,DEV058,env_sensor,B,5,R13,10.1.5.32,15:b1:db:bd:23:ae,v3.0,CoAP,5683,telemetry,334,824,17,15.1,21.6,76.06,23.4,on,True,ok,False,0.2297,0,none
2026-01-27T01:58:43Z,DEV074,CCTV,A,2,R15,10.0.2.70,48:24:1e:54:9d:93,v4.6,RTSP,554,video_stream,23061,124763,1080,53.5,61.09,,,on,True,ok,False,0.6402,0,none
2026-01-23T12:48:22Z,DEV083,CCTV,A,4,R09,10.0.4.39,c4:61:45:23:8d:d4,v4.6,RTSP,8554,status_update,28370,89560,758,49.35,61.35,,,on,True,ok,False,0.2002,0,none
2026-02-01T04:47:57Z,DEV055,env_sensor,A,1,R04,10.0.1.53,0a:4e:7a:40:f2:3a,v3.2,TCP,9999,status_update,812,163,8,21.7,31.7,100.0,24.21,on,True,ok,True,0.7972,1,spoofed_identity
2026-01-22T23:12:17Z,DEV075,CCTV,A,4,R12,10.0.4.79,ce:8b:fc:e0:29:14,v4.6,RTSP,554,status_update,21945,107189,1044,64.14,53.51,,,on,False,suspect,False,0.9301,1,unauthorized_firmware
2026-01-30T13:02:22Z,DEV004,HVAC,B,3,R10,10.1.3.69,16:eb:3f:c1:28:96,v1.5,MQTT,1883,telemetry,2117,15626,103,44.89,60.46,,21.99,on,True,ok,False,0.1676,0,none
2026-01-25T08:47:41Z,DEV015,HVAC,A,1,R12,10.0.1.126,23:40:41:f3:54:87,v1.5,BACnet/IP,47808,firmware_check,723,15866,60,40.5,35.78,,23.64,on,True,ok,False,0.0254,0,none
2026-01-26T22:44:42Z,DEV090,smart_lighting,A,3,R15,10.0.3.9,17:a6:1c:96:b7:bf,v5.2,MQTT,1883,status_update,708,824,43,25.67,31.47,80.63,,on,True,ok,False,0.3117,0,none
2026-01-27T04:35:03Z,DEV076,CCTV,B,5,R05,10.1.5.8,2e:75:0a:89:14:59,v4.6,RTSP,554,status_update,31894,122543,630,69.0,64.85,,,on,True,ok,False,0.0606,0,none
2026-01-29T08:53:14Z,DEV016,HVAC,B,2,R15,10.1.2.140,66:9f:cc:bf:e0:e7,v1.3,BACnet/IP,47808,control_command,6636,8435,122,35.98,30.63,,24.52,on,True,ok,False,0.0649,0,none
2026-02-03T10:46:12Z,DEV062,env_sensor,A,3,R13,10.0.3.68,ae:8f:8d:05:61:2b,v3.0,CoAP,5683,status_update,300,710,24,9.62,22.36,91.93,22.91,on,True,ok,False,0.0865,0,none
2026-01-24T08:47:32Z,DEV070,env_sensor,B,1,R04,10.1.1.32,d5:73:c2:e6:e2:98,v3.2,MQTT,1883,status_update,88,508,5,21.76,26.11,80.49,23.7,on,False,suspect,False,0.1554,0,none
2026-02-04T06:16:00Z,DEV032,badge_scanner,B,5,R12,10.1.5.111,04:39:26:4c:12:bd,v2.2,TCP,1812,status_update,1444,1099,91,17.98,42.67,,,on,True,ok,False,0.0759,0,none
2026-01-27T17:38:03Z,DEV033,badge_scanner,A,4,R03,10.0.4.12,9d:ba:14:b7:6b:7f,v2.2,TCP,4444,status_update,11940,10698,292,17.62,29.08,,,on,True,ok,False,1.0,1,botnet_activity
2026-01-30T19:04:50Z,DEV093,smart_lighting,A,1,R08,10.0.1.243,b0:99:d9:80:e9:9a,v5.1,MQTT,1883,status_update,745,1100,33,14.09,29.22,96.86,,on,True,ok,False,0.3963,0,none
2026-01-25T16:42:21Z,DEV037,badge_scanner,A,4,R06,10.0.4.73,23:8e:b3:cc:a9:0e,v2.0,TCP,1812,status_update,1735,3278,76,18.37,32.89,,,on,True,ok,False,0.5786,0,none
2026-01-29T17:35:52Z,DEV085,CCTV,B,4,R15,10.1.4.84,60:7a:c4:77:d2:16,v4.6,RTSP,8554,video_stream,26971,165180,1178,58.31,52.81,,,on,True,ok,False,0.3446,0,none
2026-02-01T08:39:58Z,DEV030,badge_scanner,A,5,R03,10.0.5.71,90:6b:af:68:87:fa,v2.1,HTTPS,443,auth_attempt,552,972,64,16.3,32.85,,,on,True,ok,False,0.1291,0,none
2026-01-23T13:24:16Z,DEV074,CCTV,A,2,R15,10.0.2.70,48:24:1e:54:9d:93,v4.6,RTSP,8554,status_update,22449,102329,510,65.94,40.12,,,on,False,suspect,False,0.2839,0,none
2026-01-30T20:28:31Z,DEV024,badge_scanner,B,5,R11,10.1.5.185,f9:4f:61:97:6f:1d,v2.2,HTTPS,443,status_update,2387,1832,87,16.54,49.18,,,on,True,ok,False,0.1277,0,none
2026-01-23T12:10:49Z,DEV073,CCTV,A,3,R12,10.0.3.74,e8:24:77:87:65:d9,v4.5,RTSP,8554,video_stream,37822,87989,635,62.24,58.69,,,on,True,ok,False,0.1725,0,none
2026-01-25T19:55:43Z,DEV098,smart_lighting,B,5,R09,10.1.5.235,8b:54:83:f6:97:ad,v5.1,HTTP,80,telemetry,184,823,32,12.16,28.64,89.16,,on,True,ok,False,0.2484,0,none
2026-02-02T17:49:27Z,DEV069,env_sensor,B,4,R02,10.1.4.212,21:cd:fb:25:1b:4d,v3.0,TCP,8080,telemetry,179,645,27,25.99,17.82,77.64,17.67,on,False,suspect,True,0.9255,1,spoofed_identity
2026-01-30T13:04:36Z,DEV067,env_sensor,B,1,R12,10.1.1.138,40:8c:17:1b:95:40,v3.2,MQTT,1883,status_update,488,411,29,19.79,12.89,81.52,21.73,on,True,ok,False,0.2651,0,none
2026-01-27T02:01:24Z,DEV076,CCTV,B,5,R05,10.1.5.8,2e:75:0a:89:14:59,v4.6,RTSP,8554,video_stream,30743,128488,837,64.63,65.34,,,on,True,ok,False,0.2478,0,none
2026-02-03T09:47:37Z,DEV028,badge_scanner,A,1,R09,10.0.1.56,87:43:b2:23:7d:bd,v2.1,HTTPS,443,auth_attempt,954,2891,40,18.0,44.93,,,on,True,ok,False,0.1381,0,none
2026-02-01T05:19:38Z,DEV055,env_sensor,A,1,R04,10.0.1.53,0a:4e:7a:40:f2:3a,v3.2,MQTT,1883,status_update,508,412,16,8.98,19.12,80.79,22.44,on,True,ok,False,0.3167,0,none
2026-02-01T19:01:30Z,DEV092,smart_lighting,A,2,R08,10.0.2.165,82:eb:82:04:ee:93,v5.3,MQTT,1883,control_command,462,814,29,16.23,23.83,74.37,,on,True,ok,False,0.3831,0,none
2026-02-04T15:34:18Z,DEV063,env_sensor,B,4,R09,10.1.4.196,7b:f3:fb:e5:08:2f,v3.1,MQTT,1883,status_update,357,354,15,16.35,28.05,74.85,19.84,on,True,ok,False,0.2717,0,none
2026-02-02T10:41:23Z,DEV004,HVAC,B,3,R10,10.1.3.69,16:eb:3f:c1:28:96,v1.5,Modbus/TCP,502,status_update,6120,7632,134,36.16,59.55,,23.35,on,True,ok,True,0.3231,0,none
2026-01-30T14:35:05Z,DEV011,HVAC,A,2,R11,10.0.2.42,d8:20:c5:c3:ef:80,v1.5,MQTT,1883,status_update,5608,14807,161,40.84,58.94,,21.6,on,True,ok,False,0.1749,0,none
2026-01-28T18:57:41Z,DEV037,badge_scanner,A,4,R06,10.0.4.73,23:8e:b3:cc:a9:0e,v2.0,HTTPS,443,auth_attempt,1861,2610,55,16.13,28.93,,,on,True,ok,False,0.104,0,none
2026-01-23T14:11:42Z,DEV083,CCTV,A,4,R09,10.0.4.39,c4:61:45:23:8d:d4,v4.6,RTSP,8554,video_stream,26217,139309,721,58.14,52.51,,,on,True,ok,False,0.2199,0,none
2026-01-29T16:41:35Z,DEV020,HVAC,B,4,R14,10.1.4.188,1b:32:1f:ce:ad:37,v1.3,Modbus/TCP,502,control_command,9117,8852,67,35.4,48.01,,20.97,on,True,ok,False,0.5329,0,none
2026-01-31T05:31:21Z,DEV090,smart_lighting,A,3,R15,10.0.3.9,17:a6:1c:96:b7:bf,v5.2,HTTP,80,telemetry,817,647,14,31.34,24.65,68.81,,off,False,suspect,False,1.0,1,unauthorized_firmware
2026-01-29T10:28:21Z,DEV012,HVAC,A,1,R11,10.0.1.228,88:ae:39:96:de:50,v1.4,BACnet/IP,47808,control_command,719,6303,41,48.26,32.92,,22.43,on,True,ok,False,0.2688,0,none
2026-02-03T09:20:27Z,DEV038,badge_scanner,B,2,R10,10.1.2.248,87:13:37:de:b0:a0,v2.1,HTTPS,443,auth_attempt,2045,1084,31,14.86,28.82,,,on,True,ok,False,0.5089,0,none
2026-02-01T19:27:17Z,DEV065,env_sensor,B,3,R05,10.1.3.66,76:3d:62:a1:3d:5e,v3.0,CoAP,5683,telemetry,315,383,8,10.36,28.76,92.37,19.77,on,True,ok,False,0.662,0,none
2026-01-29T11:22:49Z,DEV020,HVAC,B,4,R14,10.1.4.188,1b:32:1f:ce:ad:37,v1.3,MQTT,1883,firmware_check,8508,7009,177,37.5,47.04,,23.25,on,True,ok,False,0.319,0,none
2026-02-04T04:17:54Z,DEV069,env_sensor,B,4,R02,10.1.4.212,21:cd:fb:25:1b:4d,v3.0,TCP,23,telemetry,469,734,18,23.28,32.29,81.15,23.55,on,True,ok,True,0.9267,1,spoofed_identity
2026-02-04T08:32:40Z,DEV100,smart_lighting,A,4,R06,10.0.4.174,86:c3:be:37:77:f1,v5.1,MQTT,1883,control_command,765,506,29,10.95,28.94,92.47,,on,True,ok,False,0.1132,0,none
2026-01-22T09:35:16Z,DEV025,badge_scanner,A,3,R01,10.0.3.14,f4:50:1d:29:5f:23,v2.2,TCP,1812,auth_attempt,1992,2110,74,14.43,41.79,,,on,True,ok,False,0.3691,0,none
2026-02-02T13:54:18Z,DEV016,HVAC,B,2,R15,10.1.2.140,66:9f:cc:bf:e0:e7,v1.3,Modbus/TCP,502,firmware_check,8337,11763,131,26.7,39.49,,21.53,on,True,ok,False,0.0737,0,none
2026-01-22T08:42:15Z,DEV059,env_sensor,B,4,R02,10.1.4.112,b9:eb:4e:de:5a:8a,v3.2,MQTT,1883,telemetry,426,423,17,16.79,24.69,75.15,24.82,on,True,ok,False,0.0621,0,none
2026-02-01T12:55:09Z,DEV076,CCTV,B,5,R05,10.1.5.8,2e:75:0a:89:14:59,v4.6,RTSP,8554,status_update,30314,119968,684,47.82,43.54,,,on,True,ok,False,0.117,0,none
2026-01-25T12:04:16Z,DEV025,badge_scanner,A,3,R01,10.0.3.14,f4:50:1d:29:5f:23,v2.2,TCP,1812,auth_attempt,1408,1930,50,21.62,33.34,,,on,False,suspect,False,0.4285,0,none
2026-01-29T01:58:29Z,DEV060,env_sensor,B,4,R07,10.1.4.213,89:a5:7d:2c:8e:e6,v3.0,MQTT,1883,telemetry,443,361,13,19.62,38.14,76.99,21.93,on,True,ok,False,0.2767,0,none
2026-01-30T17:40:53Z,DEV024,badge_scanner,B,5,R11,10.1.5.185,f9:4f:61:97:6f:1d,v2.2,TCP,1812,status_update,1326,2431,53,23.41,23.11,,,on,True,ok,False,0.1597,0,none
2026-01-28T04:23:37Z,DEV041,env_sensor,B,3,R09,10.1.3.34,62:d7:c2:59:9a:cf,v3.2,MQTT,1883,status_update,281,493,14,12.08,21.74,78.72,24.91,on,True,ok,False,0.1548,0,none
2026-01-27T04:52:55Z,DEV079,CCTV,A,3,R05,10.0.3.84,3b:ce:00:ec:d3:1b,v4.5,HTTP,80,status_update,30849,132915,1116,74.25,54.31,,,on,False,suspect,False,1.0,1,unauthorized_firmware
2026-01-25T07:04:32Z,DEV059,env_sensor,B,4,R02,10.1.4.112,b9:eb:4e:de:5a:8a,v3.2,CoAP,5683,telemetry,296,425,31,18.4,33.73,96.59,22.05,on,True,ok,False,0.36,0,none
2026-02-04T19:07:42Z,DEV037,badge_scanner,A,4,R06,10.0.4.73,23:8e:b3:cc:a9:0e,v2.0,HTTPS,443,status_update,1087,1988,63,15.05,30.18,,,on,True,ok,False,0.1212,0,none
2026-01-29T00:30:13Z,DEV065,env_sensor,B,3,R05,10.1.3.66,76:3d:62:a1:3d:5e,v3.0,MQTT,1883,status_update,423,598,22,14.46,25.07,99.33,22.42,on,False,suspect,False,0.2082,0,none
2026-02-01T11:32:02Z,DEV051,env_sensor,A,4,R04,10.0.4.71,df:f8:0e:c7:ac:cf,v3.2,MQTT,1883,telemetry,639,0,14,12.56,31.36,73.71,22.38,on,True,ok,False,0.4265,0,none
2026-01-28T23:38:36Z,DEV019,HVAC,B,2,R13,10.1.2.123,d0:61:30:31:dc:b5,v1.4,BACnet/IP,47808,telemetry,6227,7430,126,42.06,47.14,,22.37,on,True,ok,False,0.3734,0,none
2026-01-23T15:13:28Z,DEV037,badge_scanner,A,4,R06,10.0.4.73,23:8e:b3:cc:a9:0e,v2.0,TCP,1812,status_update,1908,1072,50,18.52,52.81,,,on,True,ok,False,0.1358,0,none
2026-02-03T02:37:52Z,DEV086,smart_lighting,B,4,R07,10.1.4.171,4d:fd:12:40:a9:33,v5.2,MQTT,1883,control_command,384,774,27,22.05,27.9,80.75,,off,True,ok,False,0.2052,0,none
2026-01-29T11:38:37Z,DEV084,CCTV,B,1,R05,10.1.1.187,98:fa:4c:e4:f7:b0,v4.6,TCP,1337,video_stream,165663,623492,4212,56.19,46.5,,,on,True,ok,False,0.65,1,botnet_activity
2026-01-28T16:52:09Z,DEV053,env_sensor,A,1,R05,10.0.1.99,a7:6c:e8:a7:ac:c2,v3.1,TCP,4444,telemetry,2089,2229,100,20.09,29.61,80.09,21.5,on,True,ok,False,0.6876,1,botnet_activity
2026-01-23T12:30:42Z,DEV013,HVAC,A,3,R09,10.0.3.197,5b:36:98:65:4e:bf,v1.3,Modbus/TCP,502,telemetry,5828,10389,94,33.7,39.91,,21.46,on,True,ok,False,0.066,0,none
2026-01-30T19:26:23Z,DEV039,badge_scanner,A,4,R15,10.0.4.149,61:82:16:df:00:64,v2.1,HTTPS,443,status_update,2396,565,99,18.44,37.72,,,on,True,ok,False,0.2533,0,none
2026-01-28T17:22:37Z,DEV070,env_sensor,B,1,R04,10.1.1.32,d5:73:c2:e6:e2:98,v3.2,MQTT,1883,status_update,644,286,9,15.02,25.82,82.69,21.38,on,True,ok,False,0.1892,0,none
2026-02-04T12:05:18Z,DEV017,HVAC,A,2,R02,10.0.2.88,0a:75:70:03:24:1e,v1.3,BACnet/IP,47808,firmware_check,5636,6110,100,61.88,48.37,,22.41,on,True,ok,True,0.0875,0,none
2026-01-22T17:36:33Z,DEV034,badge_scanner,A,3,R13,10.0.3.145,d0:4f:79:53:5a:d3,v2.0,HTTPS,443,auth_attempt,2129,1885,8,12.57,23.7,,,on,True,ok,False,0.1234,0,none
2026-01-28T19:23:06Z,DEV057,env_sensor,A,3,R10,10.0.3.175,c0:cb:65:26:7c:34,v3.2,MQTT,1883,status_update,243,427,25,19.45,18.43,88.64,20.16,on,True,ok,False,0.2619,0,none
2026-01-28T19:36:23Z,DEV022,badge_scanner,B,5,R02,10.1.5.14,07:2f:79:55:d0:f8,v2.1,TCP,1812,status_update,2312,1761,68,34.32,27.42,,,on,True,ok,False,0.3043,0,none
2026-01-29T19:11:23Z,DEV060,env_sensor,B,4,R07,10.1.4.213,89:a5:7d:2c:8e:e6,v3.0,CoAP,5683,status_update,348,527,7,13.72,36.47,97.23,20.16,on,True,ok,False,0.1556,0,none
2026-01-28T06:47:08Z,DEV098,smart_lighting,B,5,R09,10.1.5.235,8b:54:83:f6:97:ad,v5.1,MQTT,1883,control_command,709,1286,21,18.39,29.96,87.74,,on,True,ok,False,0.2051,0,none
2026-01-23T21:13:32Z,DEV090,smart_lighting,A,3,R15,10.0.3.9,17:a6:1c:96:b7:bf,v5.2,HTTP,80,status_update,553,699,9,17.46,33.39,77.43,,on,True,ok,False,0.2959,0,none
2026-01-22T07:10:24Z,DEV090,smart_lighting,A,3,R15,10.0.3.9,17:a6:1c:96:b7:bf,v5.2,MQTT,1883,telemetry,770,713,17,17.02,19.98,95.06,,on,True,ok,False,0.1779,0,none
2026-01-23T22:04:16Z,DEV060,env_sensor,B,4,R07,10.1.4.213,89:a5:7d:2c:8e:e6,v3.0,MQTT,1883,status_update,269,582,21,10.73,21.5,78.67,21.56,on,True,ok,False,0.4099,0,none
2026-01-28T07:39:41Z,DEV094,smart_lighting,B,4,R02,10.1.4.62,c3:b7:97:97:0b:ca,v5.2,HTTP,80,control_command,829,557,37,17.89,20.73,91.73,,on,True,ok,False,0.2529,0,none
2026-01-24T19:40:31Z,DEV045,env_sensor,B,2,R03,10.1.2.169,02:36:d9:70:5a:ed,v3.0,CoAP,5683,telemetry,202,354,22,14.32,20.55,87.68,18.86,on,True,ok,False,0.0667,0,none
2026-01-26T19:12:02Z,DEV027,badge_scanner,B,2,R05,10.1.2.103,43:99:ea:a1:25:04,v2.1,HTTPS,443,auth_attempt,1408,1003,39,15.74,34.32,,,on,True,ok,False,0.4456,0,none
2026-01-24T21:05:17Z,DEV063,env_sensor,B,4,R09,10.1.4.196,7b:f3:fb:e5:08:2f,v3.1,CoAP,5683,status_update,416,799,22,11.07,25.17,70.92,20.73,on,True,ok,False,0.1137,0,none
2026-01-22T03:47:45Z,DEV095,smart_lighting,A,5,R14,10.0.5.177,19:fe:92:75:b4:70,v5.3,MQTT,1883,telemetry,699,1058,19,16.96,27.02,93.75,,off,True,ok,False,0.489,0,none
2026-01-27T07:52:17Z,DEV028,badge_scanner,A,1,R09,10.0.1.56,87:43:b2:23:7d:bd,v2.1,TCP,9999,auth_attempt,4988,2246,72,26.85,44.34,,,on,True,ok,True,0.8417,1,spoofed_identity
2026-01-23T10:35:04Z,DEV054,env_sensor,B,3,R14,10.1.3.22,f0:09:1a:b3:72:23,v3.2,CoAP,5683,status_update,99,532,21,23.43,26.7,90.36,22.57,on,True,ok,False,0.234,0,none
2026-01-30T22:52:50Z,DEV054,env_sensor,B,3,R14,10.1.3.22,f0:09:1a:b3:72:23,v3.2,CoAP,5683,status_update,140,883,19,15.6,31.04,77.45,21.88,on,True,ok,False,0.1686,0,none
2026-02-03T11:21:49Z,DEV075,CCTV,A,4,R12,10.0.4.79,ce:8b:fc:e0:29:14,v4.6,HTTP,80,status_update,26873,118676,926,65.75,58.65,,,on,True,ok,False,0.1302,0,none
2026-01-26T06:04:24Z,DEV043,env_sensor,B,2,R11,10.1.2.23,91:ab:2f:78:9e:73,v3.0,MQTT,1883,telemetry,431,223,34,15.81,21.97,70.63,24.0,on,True,ok,False,0.3054,0,none
2026-01-30T06:00:44Z,DEV007,HVAC,A,5,R11,10.0.5.45,7d:53:ec:c2:8a:70,v1.5,MQTT,1883,status_update,1623,13066,181,35.33,27.7,,23.73,on,True,ok,False,0.2556,0,none
2026-01-27T06:04:35Z,DEV094,smart_lighting,B,4,R02,10.1.4.62,c3:b7:97:97:0b:ca,v5.2,MQTT,1883,status_update,493,705,22,16.73,36.3,71.04,,on,True,ok,False,0.2007,0,none
2026-01-24T10:47:43Z,DEV045,env_sensor,B,2,R03,10.1.2.169,02:36:d9:70:5a:ed,v3.0,MQTT,1883,status_update,348,215,18,24.6,26.37,94.86,24.04,on,True,ok,False,0.1521,0,none
2026-01-26T10:13:14Z,DEV037,badge_scanner,A,4,R06,10.0.4.73,23:8e:b3:cc:a9:0e,v2.0,HTTPS,443,auth_attempt,1503,1217,71,18.8,6.0,,,on,True,ok,False,0.2347,0,none
2026-01-23T02:58:05Z,DEV057,env_sensor,A,3,R10,10.0.3.175,c0:cb:65:26:7c:34,v3.2,TCP,9999,telemetry,971,506,21,8.98,12.95,100.0,23.08,on,True,ok,True,0.9437,1,spoofed_identity
2026-01-27T07:31:57Z,DEV095,smart_lighting,A,5,R14,10.0.5.177,19:fe:92:75:b4:70,v5.3,HTTP,80,status_update,42,637,26,22.43,32.83,75.72,,on,True,ok,False,0.1728,0,none
2026-01-28T20:14:48Z,DEV092,smart_lighting,A,2,R08,10.0.2.165,82:eb:82:04:ee:93,v5.3,MQTT,1883,telemetry,623,1059,38,14.46,30.34,78.47,,on,True,ok,False,0.1186,0,none
2026-01-22T16:32:22Z,DEV004,HVAC,B,3,R10,10.1.3.69,16:eb:3f:c1:28:96,v1.5,MQTT,1883,status_update,3028,11227,159,34.37,36.45,,20.57,on,True,ok,False,0.1552,0,none
2026-01-27T16:44:00Z,DEV002,HVAC,A,1,R04,10.0.1.61,0d:65:d6:70:e5:8e,v1.3,Modbus/TCP,502,status_update,4571,14452,126,29.01,53.39,,20.23,on,True,ok,False,0.0863,0,none
2026-02-04T15:16:11Z,DEV069,env_sensor,B,4,R02,10.1.4.212,21:cd:fb:25:1b:4d,v3.0,CoAP,5683,telemetry,627,719,9,18.89,32.44,79.64,21.56,on,True,ok,False,0.2543,0,none
2026-01-24T15:31:27Z,DEV061,env_sensor,B,5,R10,10.1.5.173,c2:ac:0e:fd:a6:5d,v3.1,MQTT,1883,status_update,451,529,14,18.33,22.94,76.89,21.77,on,True,ok,False,0.1162,0,none
2026-01-26T01:28:11Z,DEV041,env_sensor,B,3,R09,10.1.3.34,62:d7:c2:59:9a:cf,v3.2,MQTT,1883,telemetry,512,847,30,17.05,22.27,74.54,24.47,on,True,ok,False,0.387,0,none
2026-01-30T20:27:54Z,DEV091,smart_lighting,A,2,R09,10.0.2.107,5c:57:59:28:c3:7b,v5.2,HTTP,80,telemetry,816,992,23,22.49,43.96,91.88,,on,True,ok,False,0.1846,0,none
2026-02-03T12:00:11Z,DEV007,HVAC,A,5,R11,10.0.5.45,7d:53:ec:c2:8a:70,v1.5,MQTT,1883,firmware_check,7152,12054,72,18.49,33.64,,22.33,on,True,ok,False,0.2449,0,none
2026-01-30T07:46:20Z,DEV080,CCTV,B,5,R13,10.1.5.129,e2:1a:68:88:43:93,v4.6,HTTP,80,status_update,23232,635071,1344,80.97,56.58,,,on,True,ok,False,0.8294,1,data_exfiltration
2026-01-24T21:03:13Z,DEV059,env_sensor,B,4,R02,10.1.4.112,b9:eb:4e:de:5a:8a,v3.2,CoAP,5683,status_update,226,617,22,26.04,24.45,77.04,20.81,on,True,ok,False,0.4684,0,none
2026-01-26T19:23:23Z,DEV094,smart_lighting,B,4,R02,10.1.4.62,c3:b7:97:97:0b:ca,v5.2,HTTP,80,status_update,342,1092,33,21.34,42.44,86.33,,on,False,suspect,False,0.2101,0,none
2026-01-25T01:36:36Z,DEV097,smart_lighting,B,2,R02,10.1.2.234,97:a7:d4:59:66:43,v5.3,MQTT,1883,status_update,551,1078,18,18.7,27.33,92.26,,off,True,ok,False,0.3655,0,none
